userid,jobid,windowid,label,prediction,user_state,job_state,degree,yearsexp
915967,760154,1,1.0,1.0,IL,IL,Bachelor's,10.0
916751,241734,1,1.0,1.0,MD,DC,Bachelor's,8.0
916751,760828,1,1.0,1.0,MD,MD,Bachelor's,8.0
916751,796330,1,1.0,1.0,MD,MD,Bachelor's,8.0
917105,1114898,1,1.0,1.0,CA,CA,Bachelor's,6.0
925557,185827,3,1.0,1.0,MI,MI,Master's,8.0
925557,212162,3,1.0,1.0,MI,MI,Master's,8.0
929047,1098711,3,1.0,1.0,FL,FL,None,11.0
929047,898224,3,1.0,1.0,FL,FL,None,11.0
934930,576205,6,1.0,1.0,MD,MD,None,0.0
938697,29704,1,1.0,1.0,IN,IN,High School,10.0
938697,395560,1,1.0,1.0,IN,TN,High School,10.0
939334,343468,1,0.0,0.0,FL,NY,High School,20.0
939491,854665,4,1.0,1.0,IL,IL,Master's,5.0
939491,577144,4,1.0,1.0,IL,IL,Master's,5.0
939505,1087853,4,1.0,1.0,FL,FL,Master's,7.0
943219,874405,1,1.0,1.0,KS,MO,None,17.0
948207,600941,5,1.0,1.0,IL,IL,High School,2.0
948207,615726,5,1.0,1.0,IL,IL,High School,2.0
948207,600907,5,1.0,1.0,IL,IL,High School,2.0
948207,315653,5,1.0,1.0,IL,IL,High School,2.0
948207,940924,5,1.0,1.0,IL,IL,High School,2.0
948207,1041223,5,1.0,1.0,IL,MI,High School,2.0
948207,495866,5,1.0,1.0,IL,MI,High School,2.0
948207,851,5,1.0,1.0,IL,IL,High School,2.0
948207,680840,5,1.0,1.0,IL,IL,High School,2.0
948207,578527,5,1.0,1.0,IL,IL,High School,2.0
948207,809354,5,1.0,1.0,IL,IL,High School,2.0
948207,311134,5,1.0,1.0,IL,IL,High School,2.0
948207,590981,5,1.0,1.0,IL,IL,High School,2.0
950404,845364,4,1.0,1.0,IN,IN,None,13.0
950689,203601,1,1.0,1.0,TX,TX,None,5.0
951628,279104,1,1.0,1.0,TN,TN,None,5.0
951628,162023,1,1.0,1.0,TN,TN,None,5.0
952627,908569,1,1.0,0.0,CA,CA,Master's,110.0
953381,1089686,1,0.0,0.0,NC,VA,None,10.0
963804,634845,1,1.0,1.0,TX,TX,High School,22.0
963850,614468,1,1.0,1.0,TX,TX,None,13.0
964652,475888,1,1.0,1.0,PA,PA,Bachelor's,9.0
971274,763726,3,0.0,0.0,NY,MI,None,0.0
971484,103107,3,1.0,0.0,IL,IN,High School,7.0
973654,855139,1,1.0,1.0,FL,FL,Associate's,1.0
979475,34975,1,1.0,1.0,GA,GA,High School,7.0
979475,131297,1,1.0,1.0,GA,GA,High School,7.0
984714,488455,1,1.0,1.0,AZ,AZ,Associate's,5.0
991938,846109,1,1.0,1.0,TX,TX,Associate's,5.0
991938,1077851,1,0.0,0.0,TX,NY,Associate's,5.0
993244,103105,5,1.0,1.0,IL,IL,Master's,9.0
993666,157568,2,1.0,0.0,VA,MD,Bachelor's,7.0
999583,386011,4,1.0,1.0,FL,FL,None,10.0
1004846,271135,1,1.0,1.0,IL,IL,Bachelor's,11.0
1010562,23111,4,1.0,1.0,FL,FL,Associate's,8.0
1010562,782365,4,1.0,1.0,FL,FL,Associate's,8.0
1010860,493983,2,0.0,0.0,MI,NC,Vocational,11.0
1012445,1101572,5,1.0,1.0,FL,FL,None,14.0
1014740,1104544,1,1.0,1.0,NC,NC,Bachelor's,14.0
1015968,1083448,6,1.0,1.0,FL,FL,Master's,12.0
1015968,1074471,6,1.0,0.0,FL,NY,Master's,12.0
1016295,457671,4,1.0,1.0,MD,MD,None,7.0
1016443,235074,5,1.0,1.0,CA,CA,Bachelor's,18.0
1016443,262888,5,0.0,0.0,CA,FL,Bachelor's,18.0
1025095,50646,4,1.0,1.0,NY,NY,Bachelor's,4.0
1034905,741469,1,1.0,1.0,AZ,AZ,High School,5.0
1034905,210482,1,1.0,1.0,AZ,AZ,High School,5.0
1037283,639203,7,1.0,1.0,FL,FL,High School,12.0
1037283,73234,7,1.0,1.0,FL,FL,High School,12.0
1037552,1039129,5,1.0,0.0,MI,MA,Bachelor's,4.0
1037552,1089087,5,1.0,0.0,MI,MD,Bachelor's,4.0
1038883,873727,2,1.0,1.0,IL,IL,Bachelor's,16.0
1040757,452206,2,1.0,1.0,OH,OH,High School,8.0
1044556,401992,1,1.0,1.0,IL,IL,Master's,13.0
1046030,849131,2,0.0,0.0,IL,NY,High School,7.0
1047686,496099,6,0.0,0.0,MO,MI,None,8.0
1048243,1091431,5,1.0,0.0,NJ,NY,High School,23.0
1051411,379044,3,1.0,1.0,TX,TX,High School,5.0
1052962,348099,5,1.0,0.0,NC,TX,Bachelor's,19.0
1052962,771409,5,1.0,1.0,NC,NC,Bachelor's,19.0
1052962,846865,5,1.0,0.0,NC,TX,Bachelor's,19.0
1052962,566461,5,1.0,1.0,NC,NC,Bachelor's,19.0
1055318,521862,2,1.0,1.0,IL,IL,None,10.0
1055318,92742,2,1.0,1.0,IL,IL,None,10.0
1060273,602124,3,1.0,1.0,NY,NY,Master's,9.0
1060273,280094,3,1.0,1.0,NY,NY,Master's,9.0
1060273,663151,3,1.0,1.0,NY,NY,Master's,9.0
1060273,626364,3,1.0,1.0,NY,NY,Master's,9.0
1060273,302068,3,1.0,1.0,NY,NY,Master's,9.0
1061005,980133,4,1.0,1.0,MO,MO,High School,3.0
1069732,1092486,4,1.0,1.0,IL,IL,High School,14.0
1077045,1036170,1,0.0,0.0,CA,AZ,None,23.0
1085471,615352,5,1.0,1.0,NY,NY,Master's,7.0
1085471,682132,5,1.0,1.0,NY,NY,Master's,7.0
1086482,522472,2,1.0,1.0,MA,MA,Bachelor's,14.0
1090519,1012960,3,1.0,1.0,CA,CA,None,7.0
1091314,643234,2,1.0,0.0,FL,IL,High School,5.0
1094549,354432,1,1.0,1.0,MI,MI,Master's,9.0
1094549,653685,1,1.0,0.0,MI,NY,Master's,9.0
1094549,1100860,1,1.0,1.0,MI,NY,Master's,9.0
1094549,284344,1,1.0,1.0,MI,IL,Master's,9.0
1094549,1042220,1,1.0,0.0,MI,OH,Master's,9.0
1094549,64763,1,1.0,1.0,MI,MI,Master's,9.0
1098855,506049,1,1.0,1.0,FL,FL,Associate's,4.0
1098855,300543,1,1.0,1.0,FL,FL,Associate's,4.0
1102296,664915,1,0.0,0.0,IL,CA,Master's,5.0
1102296,24423,1,0.0,0.0,IL,IN,Master's,5.0
1103915,622577,3,0.0,0.0,MA,NE,Master's,27.0
1107030,12856,1,0.0,1.0,TX,TX,Associate's,13.0
1112147,964577,3,1.0,1.0,NY,NY,High School,5.0
1112147,285661,3,1.0,1.0,NY,NY,High School,5.0
1117093,460586,1,1.0,0.0,NY,CT,PhD,9.0
1117093,512924,1,1.0,1.0,NY,NY,PhD,9.0
1117093,782152,1,1.0,1.0,NY,NY,PhD,9.0
1118303,561557,1,1.0,0.0,OK,VA,Master's,1.0
1120052,1072051,3,1.0,1.0,IL,IL,High School,3.0
1120052,1080303,3,1.0,1.0,IL,IL,High School,3.0
1120503,802921,1,1.0,1.0,FL,FL,Bachelor's,4.0
1121430,916722,2,1.0,1.0,FL,FL,Master's,7.0
1121430,328241,2,1.0,1.0,FL,FL,Master's,7.0
1121430,251551,2,1.0,1.0,FL,FL,Master's,7.0
1121430,233961,2,1.0,1.0,FL,FL,Master's,7.0
1121430,335084,2,1.0,1.0,FL,FL,Master's,7.0
1123349,611395,4,1.0,1.0,SC,GA,Bachelor's,8.0
1123866,326683,2,1.0,1.0,FL,FL,High School,18.0
1128403,563590,2,0.0,0.0,MN,LA,Associate's,6.0
1128960,997719,3,1.0,1.0,CT,CT,Vocational,11.0
1130451,281573,1,1.0,1.0,PR,MO,Master's,11.0
1130451,14443,1,1.0,1.0,PR,MN,Master's,11.0
1130451,607254,1,1.0,1.0,PR,FL,Master's,11.0
1131288,975311,4,1.0,1.0,TX,TX,Bachelor's,4.0
1131288,841218,4,1.0,1.0,TX,TX,Bachelor's,4.0
1131603,732286,2,1.0,1.0,GA,GA,Bachelor's,14.0
1133519,11459,4,1.0,1.0,FL,FL,Bachelor's,19.0
1135572,1068861,3,0.0,0.0,NC,GA,High School,6.0
1142444,1038308,1,1.0,1.0,CT,CT,Bachelor's,15.0
1142627,504560,2,0.0,0.0,FL,MN,High School,6.0
1143724,880239,5,1.0,1.0,NY,NY,Bachelor's,5.0
1146165,880090,2,1.0,1.0,KY,KY,High School,4.0
1147995,14394,5,1.0,0.0,SC,NC,High School,9.0
1147995,374332,5,1.0,1.0,SC,SC,High School,9.0
1150139,798763,1,1.0,1.0,MO,KS,PhD,10.0
1151337,400999,1,1.0,1.0,NC,NC,Associate's,11.0
1151337,798767,1,1.0,1.0,NC,NC,Associate's,11.0
1151946,224888,1,0.0,0.0,MS,MT,Vocational,4.0
1160133,134527,1,1.0,1.0,IL,IL,High School,7.0
1162808,386569,3,1.0,1.0,NY,NY,Bachelor's,7.0
1163645,972616,2,0.0,0.0,FL,IL,Associate's,24.0
1165861,837496,2,1.0,1.0,CA,CA,Associate's,13.0
1166794,535057,3,1.0,1.0,IL,IL,High School,12.0
1172879,482950,5,1.0,0.0,VA,GA,None,7.0
1172879,802060,5,1.0,1.0,VA,GA,None,7.0
1172879,104760,5,1.0,1.0,VA,VA,None,7.0
1175123,879598,5,1.0,1.0,TX,TX,None,14.0
1176910,235402,2,0.0,0.0,MO,MN,Bachelor's,13.0
1178034,209652,7,0.0,0.0,FL,NY,Master's,13.0
1179240,70678,3,1.0,1.0,MO,KS,High School,35.0
1185899,615712,5,1.0,1.0,AZ,AZ,Master's,24.0
1187165,820866,2,0.0,0.0,CA,FL,Master's,30.0
1189686,732909,2,1.0,0.0,NY,NJ,Bachelor's,16.0
1189686,228346,2,1.0,1.0,NY,NJ,Bachelor's,16.0
1193722,600653,3,1.0,1.0,FL,FL,Associate's,5.0
1196345,284489,1,1.0,1.0,CA,CA,Bachelor's,6.0
1196345,1028355,1,1.0,1.0,CA,CA,Bachelor's,6.0
1202821,1086821,6,1.0,1.0,AZ,AZ,Master's,4.0
1203382,99248,1,0.0,0.0,IL,MA,None,20.0
1203970,1055033,1,1.0,1.0,IL,IL,Bachelor's,13.0
1203970,13130,1,0.0,0.0,IL,VA,Bachelor's,13.0
1204090,1101303,5,1.0,1.0,NY,NY,None,9.0
1205572,11280,1,1.0,0.0,FL,MI,High School,11.0
1206207,80678,3,1.0,1.0,KY,FL,Associate's,7.0
1206207,854489,3,1.0,1.0,KY,GA,Associate's,7.0
1208317,870276,1,1.0,1.0,IL,IL,Associate's,3.0
1208331,520780,3,1.0,1.0,FL,FL,High School,2.0
1208331,867261,3,1.0,1.0,FL,FL,High School,2.0
1208439,1105956,7,1.0,1.0,IL,IL,Associate's,10.0
1208540,486778,2,1.0,1.0,TX,TX,None,7.0
1209029,627865,6,0.0,0.0,TX,NY,Bachelor's,13.0
1209029,898940,6,1.0,1.0,TX,TX,Bachelor's,13.0
1217800,357955,2,1.0,1.0,TX,TX,None,11.0
1220865,11023,5,1.0,1.0,TX,TX,Bachelor's,7.0
1223427,565219,5,1.0,1.0,TX,TX,Bachelor's,9.0
1226307,491859,7,1.0,1.0,TX,TX,High School,15.0
1226307,996356,7,1.0,1.0,TX,TX,High School,15.0
1226930,278299,4,1.0,1.0,FL,FL,Master's,10.0
1226930,299101,4,1.0,1.0,FL,FL,Master's,10.0
1226930,220763,4,1.0,1.0,FL,FL,Master's,10.0
1228231,434291,1,1.0,1.0,MI,MI,None,7.0
1232814,243596,1,1.0,1.0,CA,CA,None,7.0
1233544,820400,2,1.0,1.0,FL,FL,High School,13.0
1234287,863412,6,1.0,1.0,AL,FL,Master's,11.0
1234712,1059514,1,1.0,1.0,NY,NY,Associate's,7.0
1237572,1084082,2,0.0,0.0,PA,TX,High School,10.0
1237623,301984,1,0.0,0.0,SC,NY,Bachelor's,22.0
1238836,1044573,2,1.0,1.0,MO,MO,None,4.0
1240440,27702,4,1.0,1.0,FL,FL,None,0.0
1240440,600644,4,1.0,1.0,FL,FL,None,0.0
1240440,516192,4,1.0,1.0,FL,FL,None,0.0
1241826,1097817,5,1.0,1.0,CA,CA,None,8.0
1242679,1046440,5,1.0,1.0,CT,CT,None,13.0
1243291,201710,3,1.0,0.0,PA,MO,None,7.0
1243291,444084,3,1.0,1.0,PA,NJ,None,7.0
1243291,630716,3,1.0,0.0,PA,DE,None,7.0
1243291,768253,3,1.0,0.0,PA,OH,None,7.0
1243291,882000,3,1.0,1.0,PA,DE,None,7.0
1245380,1062817,2,1.0,1.0,NY,NY,Associate's,5.0
1248095,627112,4,1.0,1.0,NC,NC,Associate's,11.0
1248095,476107,4,1.0,1.0,NC,NC,Associate's,11.0
1248095,899461,4,1.0,1.0,NC,NC,Associate's,11.0
1254863,209124,5,0.0,0.0,AZ,VA,None,17.0
1257068,325878,3,0.0,0.0,SC,LA,None,26.0
1258807,1092179,3,1.0,1.0,NJ,NY,Bachelor's,1.0
1261237,491192,1,1.0,1.0,FL,FL,Associate's,24.0
1261237,866770,1,1.0,1.0,FL,FL,Associate's,24.0
1261622,975315,6,1.0,1.0,NY,NY,Bachelor's,13.0
1266666,240570,1,1.0,1.0,KY,KY,None,3.0
1273997,276633,4,0.0,0.0,NY,VT,Master's,12.0
1273997,210438,4,1.0,1.0,NY,NY,Master's,12.0
1274891,1094167,4,1.0,1.0,IN,IN,High School,14.0
1275839,364539,4,1.0,1.0,IL,IL,Bachelor's,11.0
1275839,482458,4,1.0,1.0,IL,IL,Bachelor's,11.0
1275839,587743,4,1.0,1.0,IL,IL,Bachelor's,11.0
1275839,392183,4,1.0,1.0,IL,IL,Bachelor's,11.0
1275839,633113,4,1.0,0.0,IL,IN,Bachelor's,11.0
1278801,35161,3,1.0,1.0,IN,IN,Master's,20.0
1280014,1006381,1,0.0,1.0,IN,IN,High School,13.0
1281288,29801,3,0.0,0.0,NY,LA,None,8.0
1281288,918993,3,1.0,1.0,NY,NY,None,8.0
1286737,517611,1,1.0,0.0,PA,NC,Associate's,13.0
1287904,338718,1,1.0,0.0,MD,NJ,Bachelor's,6.0
1295814,970475,3,0.0,0.0,TX,WA,High School,9.0
1298233,303365,7,1.0,1.0,TX,TX,None,4.0
1304981,216073,4,1.0,1.0,TX,TX,None,32.0
1305243,467010,1,1.0,0.0,NJ,PA,None,11.0
1305784,232824,2,0.0,0.0,NY,GA,Bachelor's,14.0
1311867,780205,1,1.0,1.0,CA,CA,None,11.0
1315654,517895,6,1.0,1.0,FL,FL,Bachelor's,11.0
1316683,1097524,5,0.0,0.0,NC,FL,Bachelor's,10.0
1324692,237638,5,1.0,0.0,AL,TN,Bachelor's,6.0
1327338,922397,1,1.0,1.0,DE,DE,High School,6.0
1327338,359350,1,1.0,0.0,DE,PA,High School,6.0
1335700,1100961,4,0.0,0.0,NY,TX,None,10.0
1342112,776520,1,1.0,1.0,IA,IA,PhD,11.0
1343562,1050740,1,1.0,1.0,MN,MN,High School,21.0
1344137,474276,5,1.0,1.0,IL,IL,Bachelor's,5.0
1346257,564075,2,1.0,1.0,OH,OH,Bachelor's,6.0
1346257,53611,2,1.0,1.0,OH,OH,Bachelor's,6.0
1347598,591155,5,0.0,0.0,MO,KY,High School,4.0
1348138,1021942,6,1.0,1.0,TX,TX,Bachelor's,11.0
1350429,911885,1,1.0,1.0,IN,KY,Bachelor's,21.0
1353338,220627,1,1.0,1.0,FL,FL,High School,11.0
1354522,314287,4,0.0,0.0,FL,MI,Associate's,6.0
1354579,994349,2,1.0,1.0,TN,TN,Bachelor's,21.0
1358276,543812,4,0.0,0.0,PA,OH,Associate's,7.0
1358548,162813,5,1.0,0.0,NJ,NY,Bachelor's,4.0
1362230,199007,3,1.0,1.0,FL,FL,Associate's,5.0
1362276,1085360,1,1.0,1.0,IL,IL,Master's,24.0
1362550,522438,5,1.0,1.0,NC,NY,None,12.0
1363114,203952,1,1.0,1.0,CA,CA,None,17.0
1363114,544613,1,1.0,1.0,CA,CA,None,17.0
1364738,965519,2,1.0,1.0,IL,IL,Associate's,7.0
1365351,524905,5,1.0,1.0,NC,NC,None,19.0
1365380,532710,1,1.0,1.0,TX,TX,High School,17.0
1366659,669179,2,1.0,1.0,IL,IL,Associate's,4.0
1367629,947189,3,1.0,1.0,CA,CA,None,5.0
1374080,505110,3,1.0,1.0,FL,FL,None,10.0
1374080,1060409,3,1.0,1.0,FL,FL,None,10.0
1374080,600613,3,1.0,1.0,FL,FL,None,10.0
1374080,509971,3,1.0,1.0,FL,FL,None,10.0
1374080,520808,3,1.0,1.0,FL,FL,None,10.0
1374162,224729,7,1.0,1.0,NY,NY,Associate's,5.0
1374410,58107,4,1.0,1.0,MO,MO,High School,12.0
1375044,693556,1,0.0,0.0,IL,CA,None,21.0
1376873,423046,4,1.0,1.0,CO,CO,None,8.0
1377418,1059801,3,1.0,1.0,FL,FL,Master's,7.0
1377418,243100,3,1.0,0.0,FL,VA,Master's,7.0
1377418,300627,3,1.0,1.0,FL,FL,Master's,7.0
1377418,213675,3,1.0,0.0,FL,VA,Master's,7.0
1377418,624210,3,1.0,1.0,FL,FL,Master's,7.0
1377447,865891,5,1.0,1.0,NY,NY,Master's,2.0
1377447,324442,5,1.0,1.0,NY,NY,Master's,2.0
1378379,516383,4,0.0,0.0,AZ,CA,Associate's,13.0
1384208,737957,3,0.0,0.0,FL,KY,Bachelor's,22.0
1384384,1090960,7,1.0,1.0,NY,NY,Master's,6.0
1388149,807583,3,0.0,0.0,CO,WI,High School,3.0
1388639,890610,2,1.0,1.0,NY,NY,None,7.0
1388639,188658,2,0.0,0.0,NY,FL,None,7.0
1388762,15944,4,1.0,1.0,IL,IL,Associate's,5.0
1388762,949806,4,1.0,1.0,IL,IL,Associate's,5.0
1390745,228322,5,1.0,1.0,IN,IN,Associate's,15.0
1392039,941946,1,1.0,1.0,OH,OH,None,21.0
1403583,286551,2,1.0,1.0,NV,NV,Bachelor's,6.0
1403970,898956,1,1.0,1.0,NJ,NJ,Bachelor's,16.0
1404544,24636,1,1.0,1.0,FL,FL,Master's,9.0
1405862,901491,3,1.0,0.0,CT,NY,None,7.0
1405862,159416,3,1.0,1.0,CT,CT,None,7.0
1406294,600644,4,1.0,1.0,FL,FL,None,3.0
1407339,264049,2,1.0,1.0,MD,MD,Master's,27.0
1407339,314994,2,1.0,0.0,MD,TX,Master's,27.0
1407339,602733,2,1.0,0.0,MD,IL,Master's,27.0
1409209,691314,2,1.0,1.0,VA,VA,Master's,33.0
1411255,344641,3,1.0,1.0,AZ,AZ,None,17.0
1415219,615288,2,1.0,1.0,IN,IN,None,28.0
1415460,994543,1,0.0,0.0,FL,NY,High School,7.0
1418566,314199,5,1.0,1.0,MI,MI,Master's,7.0
1420225,775074,7,1.0,1.0,NJ,NJ,Bachelor's,7.0
1422475,34828,6,1.0,1.0,CA,CA,High School,6.0
1422583,520640,1,1.0,1.0,FL,FL,High School,6.0
1422583,220646,1,1.0,1.0,FL,FL,High School,6.0
1422583,820820,1,1.0,1.0,FL,FL,High School,6.0
1425670,697392,1,0.0,0.0,NY,CT,High School,6.0
1428036,402996,5,1.0,1.0,DC,MD,High School,15.0
1428707,570984,5,1.0,1.0,NC,NC,Bachelor's,14.0
1443607,123028,4,0.0,0.0,TX,WA,Vocational,15.0
1444764,61762,3,0.0,0.0,MD,NY,High School,6.0
1448052,546822,5,1.0,1.0,NV,NV,None,15.0
1448126,189877,1,1.0,1.0,NC,DC,Vocational,4.0
1449981,315243,7,1.0,1.0,CT,CT,Bachelor's,12.0
1451904,580945,2,1.0,1.0,IL,IL,High School,0.0
1452190,2375,6,1.0,1.0,CA,CA,High School,13.0
1452789,225661,5,0.0,0.0,TX,MI,None,0.0
1455184,306683,2,1.0,1.0,CA,CA,None,24.0
1456669,928696,1,0.0,0.0,TN,LA,Bachelor's,11.0
1457873,959736,1,0.0,0.0,FL,TN,Bachelor's,11.0
1457873,954342,1,1.0,1.0,FL,FL,Bachelor's,11.0
1458294,38411,5,1.0,1.0,DC,MD,Master's,35.0
1460187,705643,2,0.0,0.0,NY,TX,Vocational,1.0
1463873,560693,5,1.0,1.0,FL,FL,Bachelor's,12.0
1466695,852808,2,1.0,1.0,NY,NY,None,11.0
1466803,962818,2,1.0,1.0,TX,TX,Associate's,12.0
1466803,925180,2,1.0,1.0,TX,TX,Associate's,12.0
4895,566896,7,1.0,1.0,MI,MI,Bachelor's,0.0
4895,621992,7,1.0,0.0,MI,OH,Bachelor's,0.0
4895,916016,7,1.0,0.0,MI,MO,Bachelor's,0.0
8848,938553,3,1.0,0.0,KS,MO,High School,6.0
10992,180851,6,1.0,1.0,CA,CA,Bachelor's,7.0
10992,816903,6,1.0,1.0,CA,CA,Bachelor's,7.0
10992,952935,6,1.0,1.0,CA,CA,Bachelor's,7.0
10992,336800,6,1.0,1.0,CA,CA,Bachelor's,7.0
10992,868028,6,1.0,1.0,CA,CA,Bachelor's,7.0
10992,773652,6,1.0,1.0,CA,CA,Bachelor's,7.0
18206,939211,1,1.0,1.0,VA,VA,Master's,7.0
18206,240705,1,1.0,1.0,VA,DC,Master's,7.0
18647,586764,1,1.0,1.0,FL,FL,Master's,16.0
22306,1102998,5,1.0,1.0,TX,TX,Bachelor's,14.0
24870,186655,5,1.0,1.0,MD,MD,None,7.0
25042,1061797,7,1.0,1.0,IL,IL,None,13.0
26280,23667,5,1.0,0.0,CT,MA,Master's,4.0
26280,911762,5,1.0,1.0,CT,CT,Master's,4.0
26280,1091399,5,1.0,1.0,CT,CT,Master's,4.0
26280,187785,5,1.0,1.0,CT,CT,Master's,4.0
26280,681938,5,1.0,1.0,CT,CT,Master's,4.0
34650,434658,5,0.0,0.0,ID,NY,Bachelor's,20.0
35886,367426,1,0.0,0.0,NY,NY,Bachelor's,15.0
35886,395984,1,1.0,1.0,NY,NY,Bachelor's,15.0
43619,265838,1,1.0,0.0,CT,MD,Master's,10.0
47859,317288,2,1.0,1.0,CT,CT,Bachelor's,3.0
51152,809658,4,0.0,0.0,FL,IL,High School,6.0
55108,1105285,2,0.0,1.0,KY,NH,Bachelor's,10.0
55108,38881,2,1.0,1.0,KY,IN,Bachelor's,10.0
60701,631624,6,1.0,1.0,NY,NY,High School,9.0
60701,73274,6,1.0,1.0,NY,NY,High School,9.0
70305,276959,5,0.0,0.0,CA,WI,Master's,2.0
72500,971704,4,1.0,1.0,MI,MI,None,14.0
72500,273865,4,1.0,1.0,MI,MI,None,14.0
73429,158438,5,1.0,1.0,FL,FL,Associate's,4.0
73429,820919,5,1.0,1.0,FL,FL,Associate's,4.0
73964,1045358,1,1.0,1.0,IL,IL,High School,5.0
78834,991649,5,0.0,0.0,VA,GA,None,8.0
85490,654446,2,1.0,1.0,FL,FL,None,3.0
85490,862177,2,1.0,1.0,FL,FL,None,3.0
86017,1104352,5,1.0,1.0,FL,FL,Associate's,6.0
86017,275905,5,1.0,1.0,FL,FL,Associate's,6.0
86017,342035,5,1.0,1.0,FL,FL,Associate's,6.0
88009,535030,4,1.0,1.0,OH,OH,Master's,7.0
102126,1008126,5,1.0,1.0,IL,IL,High School,8.0
106598,899176,6,1.0,1.0,NY,NY,High School,12.0
113271,25842,3,1.0,1.0,NC,NC,High School,7.0
113478,287328,4,1.0,1.0,NC,NC,Bachelor's,9.0
113478,1029995,4,1.0,1.0,NC,NC,Bachelor's,9.0
113940,1091770,5,0.0,0.0,WA,KY,Associate's,7.0
114185,4617,5,0.0,0.0,MI,FL,None,12.0
114185,261411,5,1.0,1.0,MI,MI,None,12.0
114856,1061020,1,1.0,1.0,NY,NY,Bachelor's,15.0
116954,614253,7,1.0,1.0,IL,IL,Master's,10.0
116954,72134,7,1.0,1.0,IL,IL,Master's,10.0
116954,490808,7,1.0,0.0,IL,PA,Master's,10.0
119028,875867,2,1.0,1.0,CA,CA,PhD,17.0
119028,954916,2,1.0,1.0,CA,CA,PhD,17.0
119028,802551,2,1.0,1.0,CA,CA,PhD,17.0
123242,607129,1,1.0,0.0,MI,GA,Bachelor's,38.0
123387,583551,1,1.0,1.0,CA,CA,Associate's,6.0
130283,745028,2,1.0,0.0,NJ,PA,None,6.0
136325,600645,4,1.0,1.0,FL,FL,High School,7.0
149713,961415,1,1.0,1.0,IL,IL,None,9.0
152473,467072,1,1.0,1.0,WA,WA,Master's,11.0
152473,1082225,1,1.0,1.0,WA,WA,Master's,11.0
154031,103050,3,0.0,0.0,IL,TX,High School,12.0
157612,339057,1,1.0,1.0,FL,FL,None,21.0
164889,31678,4,1.0,1.0,AZ,AZ,Bachelor's,22.0
167375,460840,6,1.0,1.0,AZ,AZ,Associate's,23.0
167711,1007589,3,1.0,1.0,VA,VA,None,0.0
168388,804271,2,1.0,1.0,VA,VA,None,0.0
179511,379962,4,1.0,1.0,TX,TX,Bachelor's,18.0
179511,780718,4,1.0,1.0,TX,TX,Bachelor's,18.0
179511,1107290,4,1.0,1.0,TX,TX,Bachelor's,18.0
179511,935354,4,1.0,1.0,TX,TX,Bachelor's,18.0
179511,775639,4,1.0,1.0,TX,TX,Bachelor's,18.0
179511,1078161,4,1.0,1.0,TX,TX,Bachelor's,18.0
179511,975310,4,1.0,1.0,TX,TX,Bachelor's,18.0
180818,216766,2,0.0,0.0,NJ,AR,High School,9.0
182074,216157,3,1.0,1.0,CA,CA,Bachelor's,18.0
184338,1093851,2,1.0,1.0,NY,NY,None,14.0
184538,756050,3,1.0,1.0,KS,KS,None,3.0
185671,1066410,5,0.0,0.0,IL,AZ,None,23.0
188273,1102814,1,1.0,1.0,TX,TX,High School,10.0
188566,189702,5,1.0,1.0,VA,VA,High School,8.0
189874,1026137,1,0.0,0.0,TX,NC,Bachelor's,11.0
194189,189835,5,1.0,1.0,TX,TX,Bachelor's,15.0
198907,1046366,5,1.0,1.0,CA,CA,None,15.0
200858,139766,4,0.0,0.0,TX,MI,None,7.0
206878,632102,3,1.0,1.0,NC,NC,High School,17.0
206878,480621,3,1.0,0.0,NC,SC,High School,17.0
206878,684973,3,1.0,1.0,NC,NC,High School,17.0
206878,1057590,3,1.0,1.0,NC,NC,High School,17.0
215091,566157,1,1.0,1.0,IL,IL,High School,5.0
216661,926856,3,1.0,1.0,AZ,AZ,Master's,14.0
221333,616110,2,1.0,1.0,PA,PA,None,16.0
221926,246679,3,1.0,1.0,AZ,AZ,None,15.0
228419,842288,5,1.0,1.0,NY,NY,Associate's,12.0
229507,576622,1,1.0,0.0,KS,OK,Master's,23.0
234274,467022,1,1.0,1.0,NY,NY,Bachelor's,11.0
235078,93304,1,0.0,0.0,NY,IL,Master's,6.0
239403,966460,2,1.0,1.0,AZ,AZ,Bachelor's,10.0
239403,444540,2,1.0,1.0,AZ,AZ,Bachelor's,10.0
239403,14633,2,1.0,1.0,AZ,AZ,Bachelor's,10.0
239403,1020264,2,1.0,1.0,AZ,AZ,Bachelor's,10.0
239403,268110,2,1.0,1.0,AZ,AZ,Bachelor's,10.0
239403,911806,2,1.0,1.0,AZ,AZ,Bachelor's,10.0
239751,46454,1,1.0,1.0,NJ,NJ,Bachelor's,6.0
242033,166781,1,1.0,1.0,MD,MD,High School,4.0
245135,488932,6,1.0,1.0,NY,NY,Master's,15.0
245135,210962,6,1.0,0.0,NY,NJ,Master's,15.0
245135,481217,6,1.0,1.0,NY,NJ,Master's,15.0
245135,469816,6,1.0,1.0,NY,NY,Master's,15.0
247155,62972,3,1.0,1.0,NY,NY,Bachelor's,25.0
248384,481710,1,0.0,0.0,FL,MI,Associate's,11.0
248384,258402,1,1.0,1.0,FL,FL,Associate's,11.0
250892,1107448,1,1.0,1.0,TX,TX,Associate's,3.0
253673,571505,1,1.0,1.0,VA,VA,High School,17.0
255422,1099533,1,1.0,0.0,NH,MA,Bachelor's,11.0
